city_id,bynavn,bynavn_slug,location_preposition,confidence,reason,needs_manual_review
56976e72-8f61-40ff-b69e-9aba0c6aef14,Karlslunde,karlslunde,i,high,default_city_town,false
bb7f38e7-e529-409d-aba2-9fee9245b2e7,Karrebæksminde,karrebaeksminde,i,high,default_city_town,false
f2fbe900-9c8f-493f-946b-0924adbad52e,Karup J,karup-j,i,high,default_city_town,false
886fd0a3-03ae-465e-a697-f4cb685bb872,Kastrup,kastrup,i,high,default_city_town,false
e5e73ffe-a90d-449b-be82-ba352bc406f7,Kerteminde,kerteminde,i,high,default_city_town,false
afe047e3-8311-49d7-b929-76f46160ede3,Kettinge,kettinge,i,high,default_city_town,false
f77a1cdb-247a-4350-baf6-35121c611c49,Kibæk,kibaek,i,high,default_city_town,false
b910a218-5f22-4ee5-a55e-c5530aaf1032,Kirke Eskilstrup,kirke-eskilstrup,i,high,default_city_town,false
72cc284d-b8a5-4433-b71f-3fac0e49005b,Kirke Hyllinge,kirke-hyllinge,i,high,default_city_town,false
d2ec8765-560c-41a3-a41c-7237b1cf3bf0,Kirke Såby,kirke-saaby,i,high,default_city_town,false
95c0ed2d-3077-4ac4-8692-527c7a8cff4b,Kjellerup,kjellerup,i,high,default_city_town,false
d1043f64-a1ec-422b-937f-b398d35d41a6,Klampenborg,klampenborg,i,high,default_city_town,false
2b656721-1714-49b6-9cc3-9e1c1b070127,Klarup,klarup,i,high,default_city_town,false
82287b7a-c037-4504-ae1d-8e09ba04aeab,Klemensker,klemensker,i,high,default_city_town,false
1ef9dca4-c605-4c9a-96e0-108407ce4c83,Klippinge,klippinge,i,high,default_city_town,false
9103efa6-3fc1-44ca-b97f-78c80d25583f,Klovborg,klovborg,i,high,default_city_town,false
9865b06b-dcfd-4dda-94ad-2c02f2002cf4,Knebel,knebel,i,high,default_city_town,false
e9b1d288-3e45-42af-9817-15d09d7e5b3f,Kokkedal,kokkedal,i,high,default_city_town,false
0bd3bd88-566f-4e55-840b-88d89025c559,Kolding,kolding,i,high,default_city_town,false
5015a624-7a48-42b8-b7b7-51c3e9f14031,Kolind,kolind,i,high,default_city_town,false
110cebba-d1e3-46a9-afe9-c84456e6c5a4,Kongens Lyngby,kongens-lyngby,i,high,default_city_town,false
11947271-aa86-4b21-9b63-bfe1906f1e83,Kongerslev,kongerslev,i,high,default_city_town,false
1e58efe1-2103-4869-82af-96dbae0ac584,Korsør,korsoer,i,high,default_city_town,false
f73d7384-df71-44f5-a339-b527556fe9a5,Kruså,krusaa,i,high,default_city_town,false
c25c0d21-0f76-411f-9a47-1da90ce689c2,Kvistgård,kvistgaard,i,high,default_city_town,false
b5331962-3fdf-48ba-b7db-1045064a13eb,Kværndrup,kvaerndrup,i,high,default_city_town,false
5b8319ee-deac-472d-9df3-d29773d1c56e,København K,koebenhavn-k,i,high,default_city_town,false
5baa31fd-3cdd-415c-9bfa-a3231ff18b66,København NV,koebenhavn-nv,i,high,default_city_town,false
1403bf8b-130b-4c90-b502-646f2b071628,Køge,koege,i,high,default_city_town,false
abd0fef7-f59b-445c-91ca-b2ac38961e8d,Langebæk,langebaek,i,high,default_city_town,false
58a05674-ea5d-459a-a331-98b5ca63dc09,Langeskov,langeskov,i,high,default_city_town,false
1cc360c3-6062-4455-906e-63280287819c,Langå,langaa,i,high,default_city_town,false
8a428521-2e30-4477-a97c-f87eb6578885,Lejre,lejre,i,high,default_city_town,false
66b27126-56d9-4a31-9e3a-89afe4e07635,Lem St,lem-st,i,high,default_city_town,false
5180a4c9-3a84-44ea-baee-f3397d2e1ad9,Lemming,lemming,i,high,default_city_town,false
f23f5232-1618-4cd4-8188-dcccd851abb8,Lemvig,lemvig,i,high,default_city_town,false
a9eed874-f1e5-4c10-a59b-e8a87ff9fc99,Lille Skensved,lille-skensved,i,high,default_city_town,false
f5c57331-b96a-4795-9156-0560e933862a,Lintrup,lintrup,i,high,default_city_town,false
80312db9-42ea-4106-8141-7e7fbc088864,Liseleje,liseleje,i,high,default_city_town,false
5d69baf1-9816-499e-bb86-c91ae7689da7,Lundby,lundby,i,high,default_city_town,false
f245ec43-3733-4497-9739-e9d0491777c8,Lunderskov,lunderskov,i,high,default_city_town,false
8e1a5b30-09ac-4baa-9c59-2bc917284298,Lynge,lynge,i,high,default_city_town,false
cbf83107-839a-4fd7-bf13-2202134b311e,Lystrup,lystrup,i,high,default_city_town,false
4dea3855-913a-4a4d-acdb-f095c304d7bd,Lyø,lyoe,på,high,island_or_named_area,false
6bb1e66a-9aa4-4d5e-b77a-af797a5b1762,Låsby,laasby,i,high,default_city_town,false
69c523dd-a26f-426d-94e9-8ae1a63556e0,Læsø,laesoe,på,high,island_or_named_area,false
f33483f4-c344-485e-9f6d-64fb4bc555eb,Løgstrup,loegstrup,i,high,default_city_town,false
700a7e77-c689-4cac-a241-f15abf33c9e0,Løgstør,loegstoer,i,high,default_city_town,false
aa7d0c6b-123c-48ac-ac00-02c260d402b0,Løgumkloster,loegumkloster,i,high,default_city_town,false
446b761c-2cb7-4c58-9fd8-f710d309f4ea,Løkken,loekken,i,high,default_city_town,false
582547f6-1c51-489d-8d92-edb25f2d4a8a,Løsning,loesning,i,high,default_city_town,false
b8fbce15-901a-4904-88cf-7a1605e3bd61,Malling,malling,i,high,default_city_town,false
52f65f07-66bd-4aa4-97aa-e21f4f47d5e0,Mariager,mariager,i,high,default_city_town,false
e386793a-85bf-42c2-b374-3f588b9e1382,Maribo,maribo,i,high,default_city_town,false
f1c3ca04-037e-4eb5-96a8-9d45749f74ef,Marslev,marslev,i,high,default_city_town,false
d3f7e44a-bbc9-49c3-976b-8c92e88fdbe4,Marstal,marstal,i,high,default_city_town,false
c5e5bff4-b532-4241-8eaf-a11479882e1f,Martofte,martofte,i,high,default_city_town,false
53898130-b6c1-48b4-88da-0e8bf58eab53,Melby,melby,i,high,default_city_town,false
bb81bbe4-41e8-42ed-bba0-f26ff34a9393,Mern,mern,i,high,default_city_town,false
fca71774-0e4b-41db-acb2-c20928a962f3,Mesinge,mesinge,i,high,default_city_town,false
11f97bda-ef53-45ae-85cc-5d6b7bcf7544,Middelfart,middelfart,i,high,default_city_town,false
acee22a1-a186-4bb2-a891-ea6f49bf4f3e,Millinge,millinge,i,high,default_city_town,false
adfdc8f7-e1bf-4e03-8aee-fa41ce3bbdfc,Morud,morud,i,high,default_city_town,false
6de9453a-93f8-4602-9473-9e3b3277318a,Munke Bjergby,munke-bjergby,i,high,default_city_town,false
5ef22873-933b-4615-a138-851f3fc523d1,Munkebo,munkebo,i,high,default_city_town,false
a8061fea-1006-41ad-b9ea-3163982db250,Måløv,maaloev,i,high,default_city_town,false
74506caa-c841-49e6-ab41-5163fbddc4a6,Mårslet,maarslet,i,high,default_city_town,false
51acfb6c-7353-42af-bdfa-8cfa977a80ab,Møldrup,moeldrup,i,high,default_city_town,false
6d7887f8-cc8b-4d18-8644-69ebb229350e,Mørke,moerke,i,high,default_city_town,false
9ece4f9a-dd2c-4805-b129-85fb2e30f760,Mørkøv,moerkoev,i,high,default_city_town,false
5da4dc1d-8615-4485-801a-5c46de72c94d,Nakskov,nakskov,i,high,default_city_town,false
55560f57-61e0-451f-b086-691a6282aa72,Nexø,nexoe,i,high,default_city_town,false
ac18de3b-6e1f-4c9a-a03d-1e1c716b93ae,Nibe,nibe,i,high,default_city_town,false
ab046e23-9195-4727-937c-ad31e64c76a0,Nimtofte,nimtofte,i,high,default_city_town,false
a055c0e0-f1ff-4038-a194-64a7c4ad3c8e,Nivå,nivaa,i,high,default_city_town,false
45bfc433-da7a-4e42-98a0-6b1ff44df76a,Nordborg,nordborg,i,high,default_city_town,false
6a1d0841-adac-4d7c-a5c0-953d28724577,Nordhavn,nordhavn,i,high,default_city_town,false
8cd042b4-de9c-4297-8841-7a5320f685b4,Nyborg,nyborg,i,high,default_city_town,false
21583e32-516b-4585-bb3c-670b0a7ee861,Nykøbing F,nykoebing-f,i,high,default_city_town,false
d64fb455-7db6-47a6-9973-e295f1277ccd,Nykøbing M,nykoebing-m,i,high,default_city_town,false
13affa6f-3b1e-4f35-b3c7-5547d16b0be5,Nykøbing Sj,nykoebing-sj,i,high,default_city_town,false
c365d161-a976-406c-9ea0-8cd5ccaf7cd3,Nyrup,nyrup,i,high,default_city_town,false
102016b8-09e6-4103-bb8f-bb1f422f93fb,Nysted,nysted,i,high,default_city_town,false
953897a3-c580-4fd2-82e6-a988a8d6e102,Nærum,naerum,i,high,default_city_town,false
cae23403-909b-4c47-ac92-7ca5ca6d861a,Næstved,naestved,i,high,default_city_town,false
817d9d37-b967-44db-bf52-5b2d4a1e5433,Nørager,noerager,i,high,default_city_town,false
71c34ce4-16a4-48bc-9118-0bade878df7b,Nørre Aaby,noerre-aaby,i,high,default_city_town,false
e48b4dc1-aa3f-4f77-8ef2-d2b1c113684c,Nørre Alslev,noerre-alslev,i,high,default_city_town,false
dfbd1e2a-66b9-4731-999a-d93a89af2bdb,Nørre Asmindrup,noerre-asmindrup,i,high,default_city_town,false
f8ce51ab-1a05-4245-88a9-7a9a89a2ebe0,Nørre Nebel,noerre-nebel,i,high,default_city_town,false
e3ebf4aa-bd18-4943-8799-fe0af8ed5fe3,Nørre Snede,noerre-snede,i,high,default_city_town,false
1ca369c0-7b5f-48aa-a667-495a39718a20,Nørreballe,noerreballe,i,high,default_city_town,false
9a7c9034-1f32-4768-9dff-f23b1576a614,Nørrebro,noerrebro,på,medium,district_or_peninsula_variant,true
f091f84b-5da6-40bb-9d6b-d46f02ad7c11,Nørresundby,noerresundby,i,high,default_city_town,false
d858abfe-fefb-4eaa-b68d-5beeabb011f4,Odder,odder,i,high,default_city_town,false
16b1d823-cb73-4bb7-82dd-20b0636df382,Odense C,odense-c,i,high,default_city_town,false
cb9e5c97-9d06-43ad-8dc8-791fa37d75ce,Odense M,odense-m,i,high,default_city_town,false
471aefd5-6343-4eda-93c3-9cf4199ea2ba,Odense N,odense-n,i,high,default_city_town,false
edcda3b2-573a-4b0a-b66a-154585d285d1,Odense NV,odense-nv,i,high,default_city_town,false
b4f27e17-8446-4bb4-9b44-936bce7cb45f,Odense NØ,odense-noe,i,high,default_city_town,false
7c8bd234-e014-4d61-bda4-53045eaa300a,Odense S,odense-s,i,high,default_city_town,false
df6e5728-5fb4-4683-a4a0-16c30bdd4d7b,Odense SV,odense-sv,i,high,default_city_town,false
29cfe8eb-cc6e-44c4-a58f-ad0cc1f525ee,Odense SØ,odense-soe,i,high,default_city_town,false
e53530c8-aa6c-4ff6-95d5-d32b9c413a50,Odense V,odense-v,i,high,default_city_town,false
9ebad1b6-52cf-475f-864c-178821319ace,Oksbøl,oksboel,i,high,default_city_town,false
16409d89-6bed-422a-ae8c-b3ed8e8ee506,Omø,omoe,på,high,island_or_named_area,false
9029e29c-1138-4e62-a4ec-0c8a3b4914b3,Online,online,i,high,system_location,false
8e09345e-86ce-4479-9a45-e4b61389ebb1,Orø,oroe,på,high,island_or_named_area,false
bf02803d-5072-4382-a593-ebfe6a9d0a57,Otterup,otterup,i,high,default_city_town,false
a7125e1a-52ac-4dff-aba5-a7c68e2e5d76,Oure,oure,i,high,default_city_town,false
a5c7e9e3-280b-4256-8969-d1255ca7272a,Outrup,outrup,i,high,default_city_town,false
beae93d4-68c3-4ef7-ad2e-c47c8ebf1a2c,Padborg,padborg,i,high,default_city_town,false
c1bd24b8-e718-4469-baf6-14c47a12bdde,Pandrup,pandrup,i,high,default_city_town,false
104a68ed-a9dd-42bb-8123-a51160bd0c5c,Præstø,praestoe,i,high,default_city_town,false
4b100f55-b514-4980-82f2-3bf3ce434a60,Randbøl,randboel,i,high,default_city_town,false
55ff4d55-6f30-4102-b730-69b9af2b3b5d,Randers C,randers-c,i,high,default_city_town,false
2e3d357a-f03d-4b4e-bd1b-385828fc152f,Randers NV,randers-nv,i,high,default_city_town,false
b409a103-bb66-4ef1-bffd-a736ef31fef1,Randers NØ,randers-noe,i,high,default_city_town,false
656fcda5-e8d6-4a16-97a5-c8af895585ed,Randers SV,randers-sv,i,high,default_city_town,false
aa09a135-72de-4b6a-bfaf-d558bf7d2f8e,Randers SØ,randers-soe,i,high,default_city_town,false
4ee174ad-a8ad-4a7d-a5bc-5f4bca953646,Ranum,ranum,i,high,default_city_town,false
93dcbb6f-1bb8-4703-b7be-8b122818f782,Rask Mølle,rask-moelle,i,high,default_city_town,false
a374307c-3457-455e-8bb5-819fa87d444d,Redsted M,redsted-m,i,high,default_city_town,false
a311b3a3-93de-41e5-bc84-53c1306be706,Regstrup,regstrup,i,high,default_city_town,false
8b1ba01d-a819-469e-ad0d-187757f56210,Ribe,ribe,i,high,default_city_town,false
6b3bca03-13a7-4579-be7f-47bb541ffba7,Ringe,ringe,i,high,default_city_town,false
fa05972e-19f0-4586-b237-f733d8141e92,Ringkøbing,ringkoebing,i,high,default_city_town,false
8722754a-9554-4f47-83bf-23bc3b768516,Ringsted,ringsted,i,high,default_city_town,false
25e464cb-ff4f-4d28-85c6-5b7dd081acdd,Risskov,risskov,i,high,default_city_town,false
4de1b964-069f-4cbc-ae4a-6c6b5ded9b3e,Roskilde,roskilde,i,high,default_city_town,false
3c581f15-0ae4-4582-8f40-e98d53cda492,Roslev,roslev,i,high,default_city_town,false
2329d713-ab82-44ab-ad09-beebe230d234,Rude,rude,i,high,default_city_town,false
1076976c-f195-4b67-94b3-3ee5b4686463,Rudkøbing,rudkoebing,i,high,default_city_town,false
10375aee-8bfb-44bb-a049-df646cb4f03a,Ruds Vedby,ruds-vedby,i,high,default_city_town,false
adfea4c9-6e7b-4974-9942-dad8d2b06222,Rungsted Kyst,rungsted-kyst,i,high,default_city_town,false
1a9a77ad-8b79-4ded-b213-66d9e4d291ae,Ry,ry,i,high,default_city_town,false
4ded1e84-8e48-4362-b6ec-33fb8514aaba,Rynkeby,rynkeby,i,high,default_city_town,false
bc92a04e-f534-4838-80b4-7a77413da71c,Ryomgård,ryomgaard,i,high,default_city_town,false
a1b6c599-458e-4c71-97ec-a84f9be57099,Ryslinge,ryslinge,i,high,default_city_town,false
20658cd7-718b-4231-9bed-ff183bf8c55a,Rødby,roedby,i,high,default_city_town,false
161e67af-da2b-436c-a620-84ac3f24cc74,Rødding,roedding,i,high,default_city_town,false
e70c5279-e6a8-499e-8a34-771a90114f19,Rødekro,roedekro,i,high,default_city_town,false
b1b482d5-9c7d-45bf-a956-c483d7f6888c,Rødkærsbro,roedkaersbro,i,high,default_city_town,false
2078da56-ea09-4dd4-a7c9-7869302418dd,Rødovre,roedovre,i,high,default_city_town,false
640e3487-a242-442d-a7a3-2792bb93f363,Rødvig Stevns,roedvig-stevns,i,high,default_city_town,false
092fc8ad-0b24-4764-867e-471d8f333248,Rømø,roemoe,på,high,island_or_named_area,false
243f916e-a8cb-484d-8fc7-87f9eed4d7da,Rønde,roende,i,high,default_city_town,false
91fade60-0496-403b-b10f-e19a4da583d9,Rønne,roenne,i,high,default_city_town,false
4dad5c87-062f-47ad-8d5d-4f43c8a1354a,Rønnede,roennede,i,high,default_city_town,false
2b818a19-1816-4f46-a527-0464c2a15c2e,Rørvig,roervig,i,high,default_city_town,false
aaa9bc93-5b0e-401a-ad5a-88f7a0db67ab,Sabro,sabro,i,high,default_city_town,false
c51a77fc-87a8-4f2c-88f2-5ade0915d518,Sakskøbing,sakskoebing,i,high,default_city_town,false
385a2c60-26b7-48c2-abc1-e1ac48acecad,Saltum,saltum,i,high,default_city_town,false
c815f0fe-af26-424f-921d-f54439a527dc,Samsø,samsoe,på,high,island_or_named_area,false
2a565cf0-d532-49b9-b5e9-028eff9b0b33,Sandved,sandved,i,high,default_city_town,false
eddede94-a544-439d-866b-ad341105a842,Sejerø,sejeroe,på,high,island_or_named_area,false
0a5f1b37-dad8-40c8-b822-47deff3c278c,Silkeborg,silkeborg,i,high,default_city_town,false
e4f89e0c-6fab-4076-8f74-16ae2c8a4b36,Sindal,sindal,i,high,default_city_town,false
a0a25830-65fe-4f4c-b5ca-145656d3abfe,Sjællands Odde,sjaellands-odde,på,medium,district_or_peninsula_variant,true
8dc8017f-0406-474a-bd45-ae2702d494dd,Sjølund,sjoelund,i,high,default_city_town,false
2dabb338-f889-487e-b0a1-b3b45ae321fa,Skagen,skagen,i,high,default_city_town,false
5df0dd8b-b0a5-4e30-a692-931881ea9cf6,Skals,skals,i,high,default_city_town,false
21a77445-6a0e-4dfe-8433-19c016faa425,Skamby,skamby,i,high,default_city_town,false
b87c6347-d667-4e7b-8672-749e3203d928,Skanderborg,skanderborg,i,high,default_city_town,false
9ccc09ed-51c7-4f13-bad6-35495e59d509,Skibby,skibby,i,high,default_city_town,false
70aa5ead-0b9b-4fc0-a1e2-e01457cc31be,Skive,skive,i,high,default_city_town,false
de9cf0b8-59c8-4d40-aa1a-dd5d9352fec4,Skjern,skjern,i,high,default_city_town,false
24fb0c25-ed0e-4e22-a881-ca89388eba2f,Skodsborg,skodsborg,i,high,default_city_town,false
80b694e2-6b89-4542-9eff-49aa9aaf3991,Skovlunde,skovlunde,i,high,default_city_town,false
db14bbcc-ae2f-49d2-9034-e3983079cc08,Skårup Fyn,skaarup-fyn,i,high,default_city_town,false
ff9cefff-599e-4a70-9c37-7a6c1fa1a306,Skælskør,skaelskoer,i,high,default_city_town,false
f268c5a1-90e4-4816-aa63-03a3216ed4b4,Skærbæk,skaerbaek,i,high,default_city_town,false
317655b5-b2fc-4677-b584-888e074e6be4,Skævinge,skaevinge,i,high,default_city_town,false
57503280-a43d-44b1-8b87-f8b86886b377,Skødstrup,skoedstrup,i,high,default_city_town,false
b3fba739-e632-4ceb-bf3c-94e46ab5932a,Skørping,skoerping,i,high,default_city_town,false
355d8821-4d02-431e-9509-d850613e947c,Slagelse,slagelse,i,high,default_city_town,false
1a5f395e-4efc-479c-8b8f-244ae749cbcd,Slangerup,slangerup,i,high,default_city_town,false
c8f04fa0-d28c-4dc6-a5f1-b440000cd9af,Smørum,smoerum,i,high,default_city_town,false
714f9a15-0733-43e6-b38e-4b47c18d6d1d,Snedsted,snedsted,i,high,default_city_town,false
ebff8e9b-fd70-4fe1-b126-a51871b98679,Snekkersten,snekkersten,i,high,default_city_town,false
9853120d-51d8-416c-bf8f-1bf0ce3dcc66,Snertinge,snertinge,i,high,default_city_town,false
e6bc6f62-f060-4af5-a024-9e6e23fa7d48,Solbjerg,solbjerg,i,high,default_city_town,false
8cf098dc-05e0-4586-8989-fe1a6348bfc1,Solrød Strand,solroed-strand,i,high,default_city_town,false
679d5ab9-68c2-4341-82c8-3d778ee67a08,Sommersted,sommersted,i,high,default_city_town,false
9bc927aa-1747-44d0-88df-bf428c470895,Sorring,sorring,i,high,default_city_town,false
dc92bf48-452b-4970-8a08-7c3270f12886,Sorø,soroe,i,high,default_city_town,false
c84922bf-4db7-49f7-b6e7-36dcdbfccc92,Spentrup,spentrup,i,high,default_city_town,false
5e090928-71a2-4f4c-a7aa-5c209e24337e,Spjald,spjald,i,high,default_city_town,false
98ef0665-0426-4e8f-a1b9-3e3cfee7a648,Sporup,sporup,i,high,default_city_town,false
184bdd25-314e-4b0d-be4c-b7f1547acf48,Spøttrup,spoettrup,i,high,default_city_town,false
fa8d258b-167c-453c-9948-ca916960cc21,Stakroge,stakroge,i,high,default_city_town,false
a18eebfb-fe30-4bfb-b458-3fd10c25d282,Stege,stege,i,high,default_city_town,false
fa420f2a-5ede-4147-9ff0-3c9babb4a476,Stenderup,stenderup,i,high,default_city_town,false
f1514e17-e925-427b-9807-1058bbab127d,Stenlille,stenlille,i,high,default_city_town,false
20734845-3c20-4bbd-8824-93708c54f6e1,Stenløse,stenloese,i,high,default_city_town,false
b6fbc084-90f3-4a9c-be9c-56dc7f1a02d1,Stenstrup,stenstrup,i,high,default_city_town,false
73afb39e-a1ae-47b2-9b80-319f716815a6,Stensved,stensved,i,high,default_city_town,false
736a0b68-8495-4ce1-b432-ec23dd4cdebf,Stoholm Jyll,stoholm-jyll,i,high,default_city_town,false
5651d9fb-3f16-4f7f-acc0-94b7f0db93a7,Stokkemarke,stokkemarke,i,high,default_city_town,false
9d7ce1fd-2818-4a8d-b9ca-2687fbe2d7f3,Store Fuglede,store-fuglede,i,high,default_city_town,false
4d7b6ca0-ac70-41c6-a522-6f7364adb6fb,Store Heddinge,store-heddinge,i,high,default_city_town,false
3697c49d-c78f-407d-95a7-55cbfc8772e5,Store Merløse,store-merloese,i,high,default_city_town,false
54cbdd3d-1985-4461-ad8c-73448c1d0427,Storvorde,storvorde,i,high,default_city_town,false
4284a50d-0adb-405c-aa9f-ee6a23860631,Stouby,stouby,i,high,default_city_town,false
69fa4fe1-48ff-4bb7-9d44-ea7f77b1e5be,Strandby,strandby,i,high,default_city_town,false
92e6a882-1226-4a87-9497-54376ae43c6a,Struer,struer,i,high,default_city_town,false
5bf92f83-a9c4-4b5d-8bfe-369001b174c2,Strynø,strynoe,på,high,island_or_named_area,false
32fdd205-5f14-40c8-b456-8cfab188c5fe,Strøby,stroeby,i,high,default_city_town,false
fa5bf21c-97a8-4a02-bbd6-e2736545543f,Stubbekøbing,stubbekoebing,i,high,default_city_town,false
70eec6e3-af06-4621-a688-81bdddd2bae3,Støvring,stoevring,i,high,default_city_town,false
3cdece97-d0f0-4f7f-a0de-f3c45d09c97e,Suldrup,suldrup,i,high,default_city_town,false
6d9bdd24-eae3-4e93-80cd-2f1c2b0a3366,Sulsted,sulsted,i,high,default_city_town,false
1c00a5c5-2295-454f-a17e-ab1497fe1cdc,Sunds,sunds,i,high,default_city_town,false
56252d72-7737-4267-b93e-7c83c2c746fe,Svaneke,svaneke,i,high,default_city_town,false
56dd17b7-ad14-47ee-a115-037efdc692e5,Svebølle,sveboelle,i,high,default_city_town,false
87119896-4ee4-4660-afda-f06602bba99d,Svendborg,svendborg,i,high,default_city_town,false
aa9f7a67-ab6f-4715-bbad-35fad341f308,Svenstrup J,svenstrup-j,i,high,default_city_town,false
a9206742-2a97-43d1-879a-6d2bac88d46b,Svinninge,svinninge,i,high,default_city_town,false
3eeb021e-c901-4621-8510-2cd3a1b5c9bf,Sydals,sydals,på,medium,district_or_peninsula_variant,true
3b38ce17-753c-4280-b804-b4942a1284f2,Sydhavn,sydhavn,i,high,default_city_town,false
3ef1255b-376f-46ec-82df-0537da40dd67,Sæby,saeby,i,high,default_city_town,false
f51bf04f-b147-40d2-8f8c-91138810ede4,Søborg,soeborg,i,high,default_city_town,false
4c76ef7b-a3db-4dfa-8391-10f774b567b0,Søby Ærø,soeby-aeroe,i,high,default_city_town,false
b57fec0d-51dc-44ca-83ae-0375d0e028d9,Søllested,soellested,i,high,default_city_town,false
274edcd5-66ee-4402-aa14-61f229c19f6b,Sønder Felding,soender-felding,i,high,default_city_town,false
ae121849-2139-4e10-96e1-0dee00c8d456,Sønder Omme,soender-omme,i,high,default_city_town,false
b03ee202-31fb-4a51-bf73-021a1e9d7e68,Sønder Stenderup,soender-stenderup,i,high,default_city_town,false
a8de8106-4534-4cd8-8615-33cafd5c711e,Sønderborg,soenderborg,i,high,default_city_town,false
ded80005-83d4-4d4e-85b9-478c1c6e52ee,Søndersø,soendersoe,i,high,default_city_town,false
60dbf1b6-20bb-4798-a98d-fb6e15b98b96,Sørvad,soervad,i,high,default_city_town,false
52088b4e-b0c0-49ec-bc4d-10cdc8e053cd,Taastrup,taastrup,i,high,default_city_town,false
a081d944-f3d1-4f23-937f-1c8c80bc9aad,Tappernøje,tappernoeje,i,high,default_city_town,false
8cea4aa0-92f1-49ac-9920-4977ca8695b7,Tarm,tarm,i,high,default_city_town,false
070ce0ae-1ee1-49ef-a728-0ea2eed63ac4,Terndrup,terndrup,i,high,default_city_town,false
dfaa915f-c0df-4b3c-9bea-8424c831a9e6,Them,them,i,high,default_city_town,false
bbd4b7b7-12d6-46eb-8172-d08729af1dab,Thisted,thisted,i,high,default_city_town,false
3878b24b-aab9-44a4-8c42-9111f3fdaf10,Thorsø,thorsoe,i,high,default_city_town,false
24c35f6f-6c26-4c0a-ac99-952fb86d453b,Thyborøn,thyboroen,i,high,default_city_town,false
f74ce46e-6b57-462b-8004-984193c6c987,Thyholm,thyholm,på,medium,district_or_peninsula_variant,true
4d6f3040-06b1-4316-8138-39121ace6179,Tikøb,tikoeb,i,high,default_city_town,false
d9eec4da-c81a-4fb9-9b6d-31e046660d3d,Tilst,tilst,i,high,default_city_town,false
ac8dfaf8-9409-4861-bf38-0af1b98361f2,Tim,tim,i,high,default_city_town,false
6ffdf6da-ba62-48b5-afa5-d7d187a60fe5,Tinglev,tinglev,i,high,default_city_town,false
8779aa5e-ed85-484c-8f14-eae38e7b081c,Tistrup,tistrup,i,high,default_city_town,false
e38d8503-d056-4cf7-8204-91ee4d9a1152,Tisvildeleje,tisvildeleje,i,high,default_city_town,false
8a74193a-46b3-44e6-9685-e1fa08d6d8d1,Tjele,tjele,i,high,default_city_town,false
9264b72c-d192-4903-a93b-5d0e2e93c2f2,Tjæreborg,tjaereborg,i,high,default_city_town,false
7d2bac4b-8bee-4f10-b55b-8ec3241b19df,Toftlund,toftlund,i,high,default_city_town,false
44f7fdf3-974c-4823-b2d7-0b357bff52ba,Tommerup,tommerup,i,high,default_city_town,false
b206d304-fd48-4671-bf83-8310616ccf2d,Toreby L,toreby-l,i,high,default_city_town,false
e4f6e110-d33c-4455-8e9f-da39f01eadb1,Torrig L,torrig-l,i,high,default_city_town,false
5dba7f28-7d6e-4d96-86f2-2811ffe88db3,Tranbjerg J,tranbjerg-j,i,high,default_city_town,false
be75e553-c358-4582-a37f-254752781c10,Tranekær,tranekaer,i,high,default_city_town,false
190420c8-0447-4dea-8de3-ea3fd907c5e4,Trige,trige,i,high,default_city_town,false
3d0c3f4a-b351-432d-b18d-0b7e8f5d1346,Trustrup,trustrup,i,high,default_city_town,false
713b8bb9-bec4-4c84-9e01-322db1c70806,Tune,tune,i,high,default_city_town,false
b8118d32-b8a5-4077-9832-ee690bda353e,Tunø,tunoe,på,high,island_or_named_area,false
59aa51f8-08b4-4591-b35b-13169af20c54,Tureby,tureby,i,high,default_city_town,false
9765ee7c-3bfd-4e27-989e-b445b1145fe2,Tylstrup,tylstrup,i,high,default_city_town,false
f00e33b7-305c-43d7-88ae-b5b60c75be64,Tårs,taars,i,high,default_city_town,false
4f3f967d-4a85-48fb-babe-a7a1179b60c3,Tølløse,toelloese,i,high,default_city_town,false
16e5cae7-f781-433c-a159-896e388d7ed5,Tønder,toender,i,high,default_city_town,false
4fc06a2d-75b7-4f38-825a-5a6d6a5e260f,Tørring,toerring,i,high,default_city_town,false
0cec5fcf-7109-4435-a685-ae09952499e4,Ugerløse,ugerloese,i,high,default_city_town,false
c8bef8aa-5bd3-492b-b581-5d4f7e2f014b,Uldum,uldum,i,high,default_city_town,false
c3f4611a-3284-4464-89ea-8e180fe412bb,Ulfborg,ulfborg,i,high,default_city_town,false
fa3c471d-7816-49e5-98ee-fe50fff62ce2,Ullerslev,ullerslev,i,high,default_city_town,false
2801fc3c-9584-4492-bfc7-a46198c2cb56,Ulstrup,ulstrup,i,high,default_city_town,false
9737c9db-1e54-4e19-96d9-da458ad8669c,Vadum,vadum,i,high,default_city_town,false
494f35e6-d1bb-4ce6-b08b-224fd85e4e62,Valby,valby,i,high,default_city_town,false
328e8344-b3a6-4584-9d69-40f26c99c321,Vallensbæk,vallensbaek,i,high,default_city_town,false
e3537b0a-4374-429a-ba91-b1571ef27045,Vallensbæk Strand,vallensbaek-strand,i,high,default_city_town,false
18c3be29-de00-4dff-a5ee-b718ecd83cf2,Vamdrup,vamdrup,i,high,default_city_town,false
a5035d66-5552-4a75-9c00-330cd70cd016,Vandel,vandel,i,high,default_city_town,false
ff152aea-4158-4c8d-a486-06469eebc148,Vanløse,vanloese,i,high,default_city_town,false
